Employee_ID,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Promotions
1147,36,15,10,75,1
1148,13,14,7,0,1
1149,18,26,4,75,1
1150,46,28,7,0,0
1151,24,23,8,50,1
1152,8,7,12,100,1
1153,8,19,6,0,1
1154,37,14,3,75,0
1155,24,15,8,75,2
1156,49,17,13,75,1
1157,14,3,9,100,2
1158,17,20,11,100,1
1159,6,26,4,0,0
1160,46,2,8,100,1
1161,36,3,12,75,2
1162,15,23,1,75,0
1163,18,23,6,50,0
1164,14,25,14,25,1
1165,19,10,5,50,1
1166,12,7,1,100,2
1167,2,7,5,100,2
1168,37,6,14,50,1
1169,38,4,7,100,2
1170,45,5,9,50,0
1171,29,14,10,25,2
1172,42,7,1,25,2
1173,36,9,6,100,1
1174,42,10,13,50,1
1175,44,8,7,25,0
1176,14,9,0,25,1
1177,29,12,11,25,0
1178,23,1,1,50,1
1179,42,22,3,50,1
1180,36,4,1,100,1
1181,44,8,4,75,2
1182,40,11,2,50,2
1183,9,10,0,0,1
1184,8,1,5,50,1
1185,27,24,4,0,2
1186,39,7,5,100,2
1187,6,2,5,100,2
1188,28,4,7,0,0
1189,11,1,5,0,1
1190,30,19,3,25,2
1191,45,2,13,75,2
1192,25,7,10,75,0
1193,1,9,14,75,1
1194,32,18,2,0,0
1195,29,14,1,100,0
1196,41,13,14,0,1
1197,9,23,11,100,0
1198,22,27,6,100,2
1199,3,29,13,75,0
1200,16,20,10,0,2
1201,15,14,11,50,2
1202,48,22,4,75,0
1203,37,0,7,0,0
1204,11,11,11,25,0
1205,39,14,8,25,2
1206,42,6,13,100,2
1207,2,28,8,100,1
1208,0,1,3,25,1
1209,22,22,11,50,0
1210,46,11,9,0,2
1211,39,18,0,0,1
1212,6,11,9,75,2
1213,6,12,7,25,0
1214,16,26,13,0,1
1215,7,22,14,75,0
1216,3,1,11,50,2
1217,45,22,5,100,1
1218,27,17,13,100,2
1219,49,16,4,0,2
1220,12,13,0,25,2
1221,6,13,0,75,1
1222,33,12,5,100,0
1223,12,10,6,100,2
1224,36,4,8,75,1
1225,15,13,5,0,2
1226,45,12,5,75,2
1227,47,27,2,100,1
1228,38,15,5,75,0
1229,22,4,7,100,0
1230,9,28,14,75,1
1231,7,0,5,0,1
1232,37,18,4,100,0
1233,47,7,1,75,1
1234,33,23,4,0,2
1235,40,4,4,25,1
1236,46,10,5,75,2
1237,4,12,9,25,2
1238,39,26,12,0,2
1239,19,1,5,0,2
1240,4,20,14,25,0
1241,1,19,9,50,2
1242,12,25,0,50,1
1243,33,10,1,100,0
1244,35,18,13,100,1
1245,11,23,11,100,1
1246,8,21,7,75,0
1247,7,21,9,100,1
1248,45,12,2,0,0
1249,30,23,1,50,2
1250,24,11,0,50,1
1251,7,27,6,100,2
1252,35,5,1,100,0
1253,28,12,12,75,2
1254,35,12,2,0,2
1255,7,5,8,50,1
1256,11,22,12,0,1
1257,19,29,4,50,1
1258,40,14,7,0,2
1259,5,20,1,50,0
1260,43,14,6,100,2
1261,4,20,12,100,2
1262,32,11,5,50,0
1263,6,20,3,50,0
1264,41,22,9,25,0
1265,30,0,7,50,2
1266,13,19,1,75,0
1267,17,26,10,100,1
1268,9,27,9,75,1
1269,46,19,13,75,0
1270,16,26,3,100,2
1271,18,2,13,75,2
1272,20,21,2,75,2
1273,34,14,8,100,0
1274,36,27,4,25,0
1275,34,0,9,100,2
1276,32,12,8,0,1
1277,32,21,4,50,2
1278,41,28,4,25,2
1279,39,20,0,25,2
1280,16,18,8,25,1
1281,46,2,6,50,2
1282,13,4,6,25,0
1283,37,27,13,0,1
1284,9,2,14,100,0
1285,14,8,9,50,0
1286,7,28,7,75,1
1287,15,26,12,25,0
1288,37,20,8,25,0
1289,15,20,4,100,2
1290,36,29,3,0,1
1291,31,22,5,25,2
1292,42,3,6,100,2
1293,27,9,2,100,1
1294,49,13,1,100,2
1295,7,25,0,100,1
1296,38,2,2,100,2
1297,5,20,10,50,0
1298,33,20,14,50,2
1299,47,13,14,25,1
1300,38,21,11,100,1
1301,42,22,0,100,1
1302,4,21,10,0,2
1303,3,12,6,0,0
1304,49,12,6,0,1
1305,25,11,1,0,0
1306,36,18,8,75,2
1307,36,24,6,50,2
1308,11,27,10,25,0
1309,5,24,7,25,0
1310,33,21,7,0,1
1311,37,6,9,75,0
1312,20,15,5,50,1
1313,22,5,13,25,1
1314,0,15,7,25,2
1315,15,15,10,100,2
1316,23,4,11,0,1
1317,21,19,12,75,0
1318,12,21,10,75,1
1319,19,4,2,75,1
1320,15,5,13,50,1
1321,34,21,9,0,2
1322,29,2,1,0,2
1323,39,22,9,0,0
1324,29,26,10,0,1
1325,35,26,12,0,1
1326,27,2,5,50,0
1327,1,2,12,100,0
1328,43,21,13,50,2
1329,12,12,7,25,2
1330,48,1,3,0,2
1331,12,7,11,100,0
1332,29,29,14,0,1
1333,3,4,7,75,2
1334,7,0,13,0,2
1335,16,20,1,50,2
1336,21,22,8,100,0
1337,11,26,12,50,1
1338,20,15,3,0,0
1339,28,18,9,0,0
1340,30,5,14,50,0
1341,0,13,10,0,2
1342,15,29,11,50,2
1343,15,25,0,50,2
1344,47,23,11,0,0
1345,21,15,9,100,2
1346,1,18,13,100,1
1347,2,8,6,75,0
1348,12,28,9,25,1
1349,4,27,2,0,0
1350,31,22,12,0,0
1351,43,10,13,100,2
1352,38,2,12,25,0
1353,49,21,3,25,2
1354,44,12,4,0,1
1355,26,28,10,75,0
1356,3,0,1,25,0
1357,44,9,11,25,0
1358,30,2,3,25,1
1359,28,14,12,75,1
1360,5,6,3,25,0
1361,3,9,4,50,1
1362,16,27,6,25,2
1363,23,4,2,100,2
1364,9,0,13,25,1
1365,9,21,14,75,2
1366,6,18,2,50,2
1367,18,23,3,0,0
1368,24,12,9,100,0
1369,34,22,5,25,1
1370,12,7,1,75,2
1371,16,12,0,50,1
1372,38,14,1,75,0
1373,31,14,8,75,0
1374,48,14,6,50,1
1375,22,6,11,50,0
1376,15,7,10,0,0
1377,15,26,12,25,1
1378,15,16,3,50,2
1379,33,14,8,50,0
1380,47,11,2,100,2
1381,7,28,0,50,0
1382,10,2,8,75,0
1383,3,16,0,25,0
1384,49,17,7,0,2
1385,8,10,1,25,1
1386,14,14,9,75,2
1387,35,4,0,50,1
1388,44,4,13,0,1
1389,22,11,10,75,1
1390,22,8,7,0,2
1391,37,21,9,75,2
1392,33,13,8,100,2
1393,8,10,0,75,2
1394,38,28,9,100,2
1395,36,0,7,100,1
1396,33,9,2,25,1
1397,32,18,13,100,1
1398,44,2,9,100,1
1399,8,27,3,100,1
1400,28,11,1,75,1
1401,30,20,8,25,0
1402,41,8,8,25,2
1403,41,22,4,100,1
1404,2,20,0,50,2
1405,7,7,10,25,0
1406,4,6,0,50,0
1407,20,29,14,100,1
1408,10,8,3,100,0
1409,17,28,8,50,1
1410,0,15,7,100,2
1411,25,9,1,100,0
1412,16,9,11,100,1
1413,42,13,8,25,1
1414,49,23,3,50,2
1415,11,6,9,100,1
1416,35,20,2,100,2
1417,46,2,7,100,1
1418,14,7,1,50,1
1419,41,29,1,75,0
1420,8,16,10,25,0
1421,42,5,12,100,1
1422,6,11,0,75,2
1423,20,6,2,75,1
1424,39,25,4,75,1
1425,4,9,1,25,0
1426,21,4,13,50,0
1427,42,8,13,0,0
1428,14,16,3,50,2
1429,22,6,12,50,0
1430,19,15,4,50,1
1431,13,1,6,0,1
1432,43,9,10,75,0
1433,45,14,3,0,0
1434,24,15,13,25,1
1435,20,13,6,100,1
1436,1,10,4,100,1
1437,17,9,11,0,0
1438,9,21,13,0,1
1439,14,5,12,75,0
1440,7,0,3,25,0
1441,9,16,14,75,0
1442,44,6,4,0,0
1443,27,29,13,0,2
1444,25,13,8,50,0
1445,36,15,12,50,0
1446,24,25,5,25,0
1447,16,11,7,75,0
1448,4,3,5,100,0
1449,22,6,0,75,1
1450,45,2,12,75,1
1451,9,7,13,25,0
1452,2,27,6,25,2
1453,33,16,8,0,1
1454,49,9,12,0,2
1455,13,11,2,0,2
1456,15,6,11,0,1
1457,45,1,7,100,1
1458,49,16,10,75,1
1459,40,15,9,25,1
1460,47,25,7,25,1
1461,28,16,1,75,1
1462,12,19,10,25,0
1463,15,0,0,100,0
1464,21,12,6,100,0
1465,38,6,14,100,1
1466,16,5,9,50,0
1467,18,13,12,75,0
1468,35,11,1,25,0
1469,41,8,2,100,2
1470,9,10,9,75,2
1471,39,17,14,75,1
1472,44,14,14,75,1
1473,39,10,13,0,1
1474,12,16,3,0,0
1475,16,2,1,100,2
1476,24,24,14,100,0
1477,30,21,4,100,1
1478,10,10,1,50,1
1479,1,13,8,50,0
1480,9,14,0,0,2
1481,15,3,10,0,1
1482,25,19,10,25,0
1483,33,14,11,0,2
1484,25,15,3,25,1
1485,4,28,4,50,1
1486,29,13,0,25,1
1487,23,18,8,75,2
1488,42,10,5,50,1
1489,31,4,8,75,0
1490,37,27,14,25,2
1491,5,2,10,25,0
1492,9,24,14,100,0
1493,26,24,13,75,1
1494,18,14,4,25,0
1495,12,25,1,75,1
1496,15,29,5,50,2
1497,3,23,12,25,0
1498,19,26,1,100,1
1499,7,27,13,100,2
1500,17,14,1,25,0
1501,8,7,11,25,1
1502,42,19,3,0,1
1503,37,28,12,50,2
1504,9,20,8,25,1
1505,47,16,2,0,0
1506,7,14,12,75,1
1507,31,8,8,50,1
1508,45,25,2,75,1
1509,6,29,11,50,1
1510,21,3,12,50,1
1511,13,21,12,0,1
1512,19,1,13,0,0
1513,35,1,14,0,0
1514,36,21,10,50,0
1515,46,10,3,75,1
1516,49,21,13,25,1
1517,4,15,11,50,1
1518,7,14,12,100,2
1519,10,21,0,25,0
1520,33,25,6,100,0
1521,42,26,3,0,1
1522,2,14,11,75,1
1523,37,13,11,0,0
1524,8,22,14,25,2
1525,47,20,6,50,1
1526,12,14,0,75,0
1527,25,5,1,50,0
1528,0,3,2,100,2
1529,48,25,2,50,0
1530,7,6,14,25,1
1531,23,19,12,0,1
1532,36,21,11,0,1
1533,15,21,7,75,2
1534,16,23,5,100,0
1535,10,2,3,50,1
1536,43,5,14,25,0
1537,37,2,14,0,2
1538,34,25,1,25,1
1539,24,27,7,100,2
1540,27,26,4,100,2
1541,30,11,12,25,0
1542,12,28,5,25,2
1543,18,13,4,75,1
1544,45,1,10,50,2
1545,20,29,2,25,2
1546,32,25,2,50,1
1547,24,6,11,25,0
1548,28,21,2,75,0
1549,40,16,12,75,1
1550,25,28,4,50,2
1551,12,18,10,50,0
1552,0,12,12,50,1
1553,32,18,2,100,2
1554,37,21,5,25,1
1555,26,21,1,0,1
1556,7,29,13,75,1
1557,49,0,6,75,2
1558,16,1,10,25,2
1559,24,20,12,100,0
1560,34,22,14,75,1
1561,17,26,10,25,2
1562,29,22,13,75,1
1563,44,7,0,100,0
1564,37,21,4,100,2
1565,9,3,1,100,0
1566,20,0,10,25,0
1567,46,27,13,25,1
1568,22,15,0,75,1
1569,2,6,6,25,1
1570,30,4,11,0,0
1571,27,24,0,50,2
1572,11,12,13,100,2
1573,18,18,5,50,1
1574,20,14,6,0,2
1575,2,19,1,25,1
1576,26,12,1,0,1
1577,25,20,10,0,1
1578,38,9,5,75,1
1579,9,4,8,100,1
1580,8,18,2,75,0
1581,13,23,0,25,1
1582,23,1,3,100,2
1583,19,1,2,50,0
1584,33,4,4,50,2
1585,11,13,2,50,1
1586,16,5,10,75,2
1587,12,14,1,75,0
1588,21,13,3,0,1
1589,15,7,14,100,1
1590,13,17,11,50,0
1591,21,6,5,0,0
1592,7,6,0,100,0
1593,11,17,13,25,2
1594,5,4,8,75,1
1595,46,13,1,50,1
1596,18,8,0,75,1
1597,29,29,7,100,2
1598,25,7,14,75,2
1599,10,20,9,25,0
1600,11,28,0,75,1
1601,28,8,9,25,2
1602,21,18,1,100,2
1603,35,2,5,25,0
1604,12,9,10,0,2
1605,2,4,13,100,0
1606,35,28,7,75,0
1607,21,1,3,75,1
1608,28,14,1,75,0
1609,39,23,2,50,0
1610,13,2,10,25,0
1611,35,9,3,75,2
1612,35,14,2,100,1
1613,9,4,10,50,2
1614,40,2,3,25,2
1615,31,28,6,75,0
1616,49,29,13,0,0
1617,29,17,12,75,1
1618,40,27,4,0,1
1619,28,26,2,0,0
1620,12,14,7,75,1
1621,47,29,7,50,0
1622,23,9,7,0,0
1623,46,26,9,75,0
1624,11,6,5,75,2
1625,10,11,14,0,2
1626,7,17,5,25,0
1627,33,3,0,25,0
1628,45,2,3,0,2
1629,4,28,10,25,2
1630,38,24,5,25,0
1631,43,5,12,100,0
1632,18,16,6,100,1
1633,35,1,12,75,0
1634,29,1,6,25,0
1635,23,1,13,25,1
1636,11,29,3,75,2
1637,30,27,8,75,1
1638,43,23,10,75,1
1639,34,19,14,75,2
1640,30,9,2,0,1
1641,49,20,9,75,2
1642,25,17,4,100,1
1643,19,19,9,25,0
1644,23,10,10,25,0
1645,27,12,2,50,0
1646,45,0,7,0,0
1647,27,16,4,25,0
1648,26,12,2,75,1
1649,26,16,4,0,1
1650,5,16,4,0,0
1651,14,26,11,75,2
1652,13,2,1,0,2
1653,44,15,2,0,2
1654,25,16,12,100,2
1655,0,12,14,75,1
1656,34,27,3,50,1
1657,23,7,5,100,2
1658,48,26,0,25,2
1659,30,4,6,50,1
1660,3,20,3,25,0
1661,41,27,3,75,1
1662,30,26,1,100,0
1663,42,13,13,50,0
1664,25,19,12,100,2
1665,6,0,6,0,2
1666,10,29,6,50,2
1667,41,15,5,25,0
1668,49,0,8,75,1
1669,49,15,12,100,2
1670,23,2,4,25,1
1671,37,14,13,50,2
1672,23,26,1,75,0
1673,40,12,13,75,0
1674,16,20,1,0,0
1675,8,11,2,50,1
1676,17,22,5,50,2
1677,23,9,0,100,0
1678,8,3,5,50,1
1679,37,21,2,100,2
1680,0,18,2,75,2
1681,32,7,2,50,2
1682,1,8,13,50,1
1683,8,15,9,75,1
1684,3,2,5,50,1
1685,6,19,11,0,0
1686,7,0,10,100,0
1687,35,2,12,25,2
1688,39,7,5,25,1
1689,26,15,2,0,0
1690,11,1,6,0,0
1691,41,21,10,75,1
1692,2,13,6,25,0
1693,26,8,9,100,0
1694,10,10,5,75,0
1695,9,2,8,50,2
1696,16,5,0,25,1
1697,20,27,7,0,0
1698,40,1,3,25,1
1699,13,0,7,100,0
1700,25,19,2,50,2
1701,28,23,7,100,0
1702,17,15,3,100,0
1703,33,13,7,0,0
1704,44,16,4,50,2
1705,6,9,12,100,2
1706,39,18,14,50,2
1707,0,22,14,50,1
1708,23,11,7,25,1
1709,36,7,7,0,0
1710,12,4,9,25,1
1711,9,14,5,75,2
1712,5,15,8,0,2
1713,2,24,7,75,2
1714,16,13,7,0,0
1715,37,4,3,50,2
1716,48,17,8,50,0
1717,32,29,9,50,1
1718,24,29,7,100,0
1719,7,0,11,50,2
1720,14,28,7,100,1
1721,9,20,13,75,1
1722,21,17,6,25,0
1723,38,7,0,100,0
1724,35,4,3,50,0
1725,31,24,11,75,0
1726,5,14,13,50,0
1727,16,9,7,100,0
1728,13,13,1,25,1
1729,33,4,4,25,0
1730,15,27,10,0,2
1731,27,8,2,75,1
1732,25,24,12,100,2
1733,13,27,2,100,1
1734,10,6,6,75,0
1735,11,27,12,0,2
1736,28,29,10,0,1
1737,19,0,8,50,1
1738,34,10,13,25,1
1739,1,23,9,25,0
1740,31,0,8,25,0
1741,23,1,14,25,0
1742,31,17,1,100,2
1743,41,10,7,100,0
1744,5,14,8,75,0
1745,48,8,1,75,2
1746,35,19,2,50,0
1747,26,10,11,50,1
1748,47,23,12,75,0
1749,30,7,7,25,0
1750,22,16,7,50,0
1751,49,24,6,0,1
1752,34,1,9,25,2
1753,29,25,11,100,1
1754,25,17,1,0,2
1755,34,1,2,75,1
1756,37,19,4,50,1
1757,19,5,6,100,2
1758,18,19,3,75,2
1759,3,21,14,100,1
1760,40,29,10,100,2
1761,13,29,2,25,1
1762,0,12,1,25,1
1763,25,9,7,50,1
1764,15,8,3,0,1
1765,22,0,14,100,2
1766,1,7,10,25,2
1767,17,22,1,0,1
1768,44,6,13,0,1
1769,36,21,14,0,1
1770,28,18,8,100,2
1771,25,18,12,75,0
1772,27,9,9,25,2
1773,6,21,6,0,2
1774,38,24,6,75,0
1775,1,25,2,50,2
1776,28,29,0,0,1
1777,23,11,14,50,1
1778,35,5,3,75,2
1779,37,8,12,50,2
1780,17,4,9,50,1
1781,21,2,3,25,1
1782,21,10,7,50,1
1783,17,24,6,0,2
1784,29,18,1,25,0
1785,14,11,13,100,0
1786,8,24,9,75,2
1787,6,22,5,100,1
1788,48,14,5,50,1
1789,0,10,5,25,1
1790,43,21,11,25,2
1791,46,5,3,50,1
1792,0,27,8,25,1
1793,22,27,12,0,1
1794,32,28,2,25,0
1795,49,15,2,25,2
1796,18,14,8,50,0
1797,13,11,1,100,2
1798,49,28,8,0,1
1799,15,13,14,0,0
1800,31,21,2,100,0
1801,4,26,12,50,0
1802,18,24,4,50,1
1803,26,21,0,0,0
1804,14,6,8,75,0
1805,16,16,1,100,1
1806,12,22,13,50,1
1807,34,2,0,25,0
1808,3,3,3,75,0
1809,44,26,11,75,2
1810,45,6,3,50,2
1811,23,11,14,0,2
1812,2,11,3,50,1
1813,45,27,14,25,2
1814,49,21,0,75,1
1815,22,8,11,75,0
1816,42,6,8,100,0
1817,13,10,9,0,1
1818,17,5,6,100,0
1819,29,27,1,0,1
1820,44,17,8,50,2
1821,32,28,11,50,2
1822,30,12,6,25,0
1823,26,3,6,75,0
1824,17,6,5,0,0
1825,29,25,8,50,0
1826,10,5,7,25,1
1827,27,6,8,75,0
1828,48,14,13,25,1
1829,20,18,3,100,1
1830,35,1,7,25,0
1831,47,6,11,50,0
1832,3,20,12,50,0
1833,32,2,0,50,0
1834,16,6,6,25,1
1835,29,13,7,50,1
1836,47,2,14,25,2
1837,32,0,4,75,0
1838,40,9,7,100,1
1839,41,9,5,0,1
1840,7,20,3,75,1
1841,43,16,9,75,0
1842,17,27,0,25,1
1843,21,7,13,25,0
1844,25,1,13,0,0
1845,36,3,11,25,0
1846,45,10,13,75,0
1847,2,1,1,50,1
1848,36,2,2,25,1
1849,19,3,12,0,2
1850,1,21,6,25,1
1851,27,25,14,50,2
1852,45,24,9,0,2
1853,17,21,14,75,1
1854,15,6,10,25,0
1855,36,6,6,100,0
1856,8,26,7,50,2
1857,49,21,12,25,2
1858,29,17,10,0,1
1859,43,14,7,25,2
1860,23,12,1,50,2
1861,29,23,14,100,0
1862,32,5,7,100,2
1863,32,16,3,50,1
1864,49,6,8,25,2
1865,44,13,8,75,0
1866,36,7,11,50,0
1867,37,23,8,100,2
1868,9,2,14,0,1
1869,25,4,9,25,2
1870,19,1,5,100,1
1871,25,28,11,0,1
1872,5,13,3,25,2
1873,46,6,0,75,1
1874,16,19,7,75,1
1875,48,6,0,75,1
1876,0,20,0,75,0
1877,30,27,3,25,1
1878,9,16,13,25,2
1879,47,10,12,25,1
1880,31,6,3,75,0
1881,38,6,13,25,2
1882,15,5,8,25,1
1883,48,18,4,50,1
1884,16,18,5,25,0
1885,8,4,13,75,1
1886,0,16,5,50,1
1887,39,18,1,75,0
1888,17,16,2,0,2
1889,4,6,14,25,0
1890,36,16,4,25,2
1891,31,2,0,0,1
1892,33,5,7,50,1
1893,47,0,2,0,0
1894,13,9,10,75,1
1895,43,24,13,25,0
1896,14,28,10,50,1
1897,14,28,7,100,0
1898,8,26,12,0,1
1899,38,14,0,75,2
1900,44,18,14,100,0
1901,20,29,5,25,2
1902,37,13,13,100,1
1903,37,28,8,0,0
1904,24,13,5,50,0
1905,26,13,10,0,2
1906,27,2,13,75,0
1907,21,23,8,50,2
1908,25,6,4,25,0
1909,1,22,1,25,2
1910,9,4,7,50,1
1911,8,19,12,25,2
1912,8,20,10,25,2
1913,3,10,1,0,0
1914,0,18,6,25,0
1915,12,25,8,50,0
1916,26,2,6,50,0
1917,20,17,8,100,0
1918,1,20,8,100,2
1919,18,0,0,50,2
1920,12,29,8,50,2
1921,3,21,6,75,2
1922,27,14,11,75,1
1923,17,16,1,75,0
1924,23,17,10,0,2
1925,43,3,9,75,0
1926,44,9,0,0,2
1927,20,21,11,100,1
1928,34,4,0,75,1
1929,0,26,13,50,0
1930,44,25,4,100,0
1931,7,26,0,0,0
1932,30,23,0,0,1
1933,8,23,6,50,0
1934,43,26,4,50,1
1935,34,15,14,0,0
1936,17,20,0,100,2
1937,19,7,5,0,0
1938,5,9,8,100,2
1939,18,21,11,75,1
1940,31,20,6,25,1
1941,15,26,11,75,0
1942,11,8,0,25,2
1943,28,7,14,25,2
1944,24,2,9,100,0
1945,19,19,14,100,0
1946,24,29,3,100,2
1947,9,3,6,100,2
1948,11,17,5,25,2
1949,16,28,4,75,2
1950,3,1,3,0,2
1951,8,10,1,100,1
1952,25,13,4,50,1
1953,33,22,1,25,2
1954,24,27,8,100,2
1955,2,10,14,0,1
1956,8,22,9,25,0
1957,16,20,1,100,0
1958,39,29,9,25,2
1959,33,18,8,75,0
1960,10,19,1,0,2
1961,4,6,11,0,2
1962,29,3,11,25,0
1963,12,19,9,0,0
1964,11,26,13,100,1
1965,20,21,7,25,0
1966,18,12,0,75,2
1967,19,20,13,100,2
1968,16,2,7,25,2
1969,11,22,6,100,1
1970,34,29,2,25,0
1971,22,25,8,100,0
1972,34,23,5,50,0
1973,1,22,14,75,2
1974,45,11,3,50,1
1975,47,29,7,100,2
1976,1,8,0,75,0
1977,14,20,12,100,0
1978,44,23,8,25,2
1979,48,4,1,100,2
1980,18,17,7,25,2
1981,47,17,1,100,2
1982,2,14,12,50,0
1983,15,8,7,100,1
1984,47,9,0,75,0
1985,16,4,13,50,1
1986,11,8,5,50,0
1987,34,4,14,50,1
1988,36,8,4,0,1
1989,5,8,13,50,0
1990,12,7,7,100,2
1991,48,17,1,50,0
1992,27,28,13,25,2
1993,3,22,2,75,0
1994,3,12,8,100,1
1995,48,24,6,50,0
1996,5,24,5,100,0
1997,41,24,7,100,0
1998,17,18,14,25,0
1999,35,8,10,0,2
2000,3,12,2,0,1
2001,23,6,8,0,2
2002,23,3,10,0,2
2003,18,9,4,50,0
2004,10,20,0,50,2
2005,37,14,14,100,2
2006,19,23,4,75,0
2007,4,9,2,100,0
2008,20,14,11,25,0
2009,17,28,2,100,1
2010,2,2,0,0,1
2011,25,26,8,75,1
2012,8,23,11,0,0
2013,7,2,7,100,1
2014,41,27,4,75,2
2015,15,1,5,75,0
2016,2,13,3,75,1
2017,32,7,12,50,0
2018,29,1,7,50,0
2019,44,7,4,25,2
2020,13,11,12,50,0
2021,34,20,1,0,2
2022,30,1,11,75,2
2023,35,18,7,0,1
2024,21,21,14,75,1
2025,31,21,11,25,1
2026,17,12,12,50,0
2027,18,23,6,0,2
2028,22,20,11,75,2
2029,37,3,7,0,1
2030,42,3,5,50,0
2031,33,13,1,25,0
2032,48,21,13,25,0
2033,17,9,2,50,1
2034,43,18,12,75,2
2035,5,14,9,50,2
2036,24,29,5,0,0
2037,43,12,11,75,2
2038,10,23,14,0,0
2039,27,6,0,75,0
2040,10,27,9,100,0
2041,40,21,2,25,0
2042,46,26,7,75,1
2043,21,16,2,100,1
2044,25,20,7,0,1
2045,22,26,2,25,1
2046,19,19,0,50,0
2047,37,20,1,75,2
2048,19,3,0,100,0
2049,29,25,2,100,1
2050,12,16,7,75,2
2051,47,6,10,75,0
2052,35,7,6,100,0
2053,10,4,4,0,2
2054,43,20,2,0,0
2055,29,11,13,75,2
2056,16,29,10,75,0
2057,30,3,14,100,1
2058,17,6,0,75,2
2059,7,29,14,25,1
2060,29,2,8,0,0
2061,36,8,1,25,1
2062,5,27,1,100,2
2063,12,12,6,25,1
2064,23,11,3,25,1
2065,22,19,2,75,2
2066,12,10,4,0,2
2067,3,8,10,0,1
2068,47,8,8,0,0
2069,44,13,8,50,2
2070,45,28,0,0,1
2071,40,7,3,100,0
2072,40,9,2,0,0
2073,28,4,0,50,1
2074,8,16,5,50,1
2075,25,5,13,75,2
2076,11,22,11,25,1
2077,11,5,11,0,1
2078,40,17,14,0,1
2079,16,28,4,25,1
2080,4,20,2,50,2
2081,7,19,14,75,2
2082,0,8,9,50,2
2083,7,18,1,25,0
2084,38,17,4,100,1
2085,39,24,12,75,1
2086,22,16,14,75,0
2087,23,24,5,50,0
2088,25,0,11,75,1
2089,48,27,14,25,1
2090,34,9,6,0,0
2091,8,23,8,100,2
2092,18,29,3,75,1
2093,44,19,11,100,0
2094,37,25,3,75,0
2095,31,4,4,100,0
2096,20,23,7,0,2
2097,17,13,11,75,0
2098,39,14,7,50,0
2099,0,0,1,50,2
2100,11,4,12,50,2
2101,42,24,7,75,2
2102,35,3,8,100,0
2103,33,3,14,100,0
2104,12,0,13,0,1
2105,16,4,3,75,0
2106,10,25,2,100,0
2107,17,17,8,0,2
2108,48,3,13,100,1
2109,19,14,13,0,0
2110,36,16,5,25,2
2111,22,25,9,75,2
2112,25,13,14,0,1
2113,24,24,10,100,0
2114,25,1,5,100,1
2115,0,0,13,0,1
2116,19,16,10,0,0
2117,27,6,2,75,1
2118,16,2,12,75,2
2119,11,19,1,25,0
2120,9,9,13,75,2
2121,25,4,2,25,2
2122,13,10,13,50,0
2123,21,20,7,75,0
2124,19,17,8,75,1
2125,17,19,11,0,0
2126,17,25,1,100,2
2127,48,11,10,25,1
2128,25,7,3,25,0
2129,23,18,12,75,1
2130,8,12,3,0,2
2131,39,27,9,50,1
2132,0,14,10,50,0
2133,11,19,0,50,0
2134,10,12,2,0,0
2135,28,3,13,25,2
2136,37,3,2,75,0
2137,20,26,3,25,2
2138,9,18,5,100,1
2139,11,2,8,0,1
2140,45,0,6,50,0
2141,34,13,12,50,0
2142,15,3,10,75,1
2143,13,18,13,75,1
2144,32,23,7,100,2
2145,9,4,11,75,1
2146,2,27,0,0,1
2147,21,19,8,0,2
2148,48,15,10,0,0
2149,29,0,14,100,0
2150,46,25,13,50,2
2151,12,9,14,75,2
2152,19,13,14,75,2
2153,15,13,2,100,1
2154,36,13,13,75,2
2155,20,7,9,25,0
2156,7,11,11,100,0
2157,7,4,7,0,2
2158,0,29,8,100,0
2159,4,15,4,25,2
2160,9,10,11,50,1
2161,13,2,12,25,0
2162,28,22,2,75,2
2163,42,21,14,0,2
2164,3,18,4,75,1
2165,29,27,0,100,0
2166,2,18,9,75,1
2167,11,3,7,100,0
2168,35,8,0,50,1
2169,39,7,12,25,2
2170,15,0,2,75,1
2171,9,18,14,25,2
2172,22,26,5,0,1
2173,10,29,3,100,2
2174,10,1,8,75,0
2175,8,19,4,50,1
2176,24,27,6,0,2
2177,23,3,13,100,0
2178,0,22,3,0,0
2179,39,29,11,25,0
2180,15,23,9,75,1
2181,12,4,11,50,2
2182,7,1,6,25,1
2183,7,0,11,100,1
2184,27,7,4,0,0
2185,34,20,5,50,1
2186,27,9,7,0,2
2187,0,8,4,0,0
2188,20,29,11,100,1
2189,21,21,8,50,0
2190,36,22,2,0,0
2191,33,22,6,50,2
2192,46,20,8,0,1
2193,2,10,6,0,1
2194,7,16,1,100,0
2195,5,15,4,100,0
2196,1,29,7,50,2
2197,49,5,14,0,2
2198,27,29,13,75,1
2199,36,21,13,100,2
2200,47,18,3,0,1
2201,14,12,4,100,2
2202,49,12,5,25,1
2203,26,12,4,75,0
2204,33,8,5,75,0
2205,31,0,3,100,0
2206,12,20,12,25,2
2207,36,7,11,25,2
2208,21,26,2,100,1
2209,16,9,7,50,1
2210,21,11,13,100,2
2211,5,28,2,25,1
2212,35,4,0,75,1
2213,42,18,1,25,1
2214,22,13,12,100,2
2215,43,21,3,0,0
2216,33,24,11,50,1
2217,45,6,5,100,2
2218,37,15,9,75,1
2219,38,8,13,75,2
