Employee_ID,Monthly_Salary,Performance_Score,Work_Hours_Per_Week,Projects_Handled,Training_Hours
927,6750.0,5,44,19,71
928,5250.0,5,54,31,76
929,5500.0,1,39,9,34
930,5400.0,2,34,43,70
931,5250.0,5,44,9,69
932,9000.0,5,54,13,72
933,9000.0,5,53,13,76
934,6600.0,2,46,42,84
935,8400.0,4,58,4,74
936,6500.0,3,60,38,49
937,6050.0,1,45,44,42
938,4900.0,4,56,19,68
939,5600.0,4,44,40,66
940,7150.0,3,34,29,38
941,5200.0,3,40,1,69
942,8400.0,4,58,13,69
943,4950.0,1,41,3,32
944,4950.0,1,45,7,42
945,3850.0,1,60,37,14
946,3850.0,1,44,25,7
947,6600.0,2,45,12,75
948,7150.0,3,38,24,18
949,6000.0,2,42,19,91
950,7800.0,3,39,38,99
951,5400.0,2,44,5,98
952,4400.0,1,34,33,56
953,6600.0,1,47,8,25
954,5250.0,5,57,28,23
955,7500.0,5,48,41,44
956,6600.0,1,35,35,50
957,7800.0,3,51,8,59
958,7800.0,3,35,17,76
959,7200.0,2,40,7,99
960,4900.0,4,55,29,12
961,6300.0,4,36,44,2
962,7800.0,3,48,22,32
963,4900.0,4,55,23,73
964,7700.0,4,54,31,57
965,4950.0,1,47,22,42
966,6000.0,5,51,41,47
967,6600.0,1,50,34,57
968,7200.0,2,44,49,83
969,5250.0,5,37,14,61
970,7200.0,2,48,14,93
971,8400.0,4,37,28,10
972,8400.0,4,42,17,29
973,7800.0,3,41,31,15
974,6750.0,5,40,7,59
975,8400.0,4,47,46,43
976,7800.0,3,39,31,62
977,8400.0,4,38,32,53
978,4200.0,2,49,32,13
979,6750.0,5,54,36,97
980,8250.0,5,57,7,95
981,5250.0,5,31,24,36
982,7800.0,3,60,14,95
983,6600.0,1,51,9,28
984,7150.0,3,34,5,27
985,5250.0,5,44,35,73
986,5500.0,1,30,41,18
987,8250.0,5,40,21,79
988,7800.0,3,41,38,68
989,4200.0,2,33,9,91
990,3850.0,1,34,47,4
991,7200.0,2,38,48,57
992,4550.0,3,43,33,8
993,7000.0,4,45,1,65
994,5850.0,3,53,29,29
995,9000.0,5,41,5,5
996,8400.0,4,37,27,2
997,5200.0,3,55,14,64
998,7000.0,4,33,35,27
999,7150.0,3,49,4,15
1000,4400.0,1,45,4,14
1001,7800.0,3,55,13,59
1002,5600.0,4,31,36,87
1003,5400.0,2,36,48,14
1004,7200.0,2,40,18,34
1005,6600.0,1,33,17,17
1006,4400.0,1,59,40,27
1007,5200.0,3,41,36,27
1008,8400.0,4,32,4,26
1009,4900.0,4,60,17,71
1010,5600.0,4,44,20,49
1011,4200.0,2,42,32,60
1012,7200.0,2,58,34,89
1013,4200.0,2,48,29,87
1014,4550.0,3,35,45,83
1015,6600.0,2,46,23,47
1016,5250.0,5,50,27,91
1017,7200.0,2,37,27,26
1018,5850.0,3,50,24,76
1019,4400.0,1,30,3,27
1020,6750.0,5,40,44,90
1021,4900.0,4,50,0,9
1022,6000.0,2,47,46,34
1023,6500.0,3,34,16,36
1024,7200.0,2,33,24,44
1025,7200.0,2,50,33,88
1026,9000.0,5,42,45,31
1027,4950.0,1,56,33,81
1028,7200.0,2,46,40,8
1029,7000.0,4,30,42,53
1030,7000.0,4,34,27,20
1031,3850.0,1,34,30,52
1032,7500.0,5,36,49,59
1033,8400.0,4,49,47,47
1034,7200.0,2,52,15,47
1035,6300.0,4,57,36,90
1036,7700.0,4,45,38,76
1037,8250.0,5,60,4,38
1038,4800.0,2,57,39,23
1039,7200.0,2,45,5,55
1040,6000.0,2,55,13,92
1041,5500.0,1,48,37,79
1042,6050.0,1,52,13,6
1043,5400.0,2,51,12,75
1044,6000.0,5,59,49,37
1045,7800.0,3,44,6,72
1046,6000.0,2,51,11,37
1047,7800.0,3,54,18,25
1048,6600.0,1,47,26,77
1049,4900.0,4,48,27,18
1050,7500.0,5,33,28,80
1051,4800.0,2,43,0,62
1052,7150.0,3,49,10,21
1053,5600.0,4,52,6,99
1054,5850.0,3,45,20,22
1055,5200.0,3,45,29,96
1056,8400.0,4,52,44,61
1057,7200.0,2,51,28,15
1058,4900.0,4,32,10,91
1059,6600.0,2,46,20,18
1060,6000.0,2,51,6,87
1061,8400.0,4,53,32,73
1062,5250.0,5,57,41,71
1063,7150.0,3,32,42,30
1064,7000.0,4,40,40,87
1065,5850.0,3,37,22,57
1066,6000.0,5,47,48,35
1067,5850.0,3,46,12,32
1068,6300.0,4,48,24,90
1069,7200.0,2,31,41,62
1070,8400.0,4,40,15,90
1071,6000.0,2,32,30,13
1072,4200.0,2,56,30,22
1073,4400.0,1,49,35,76
1074,7200.0,2,54,29,10
1075,4200.0,2,45,35,99
1076,6500.0,3,34,31,62
1077,5850.0,3,31,36,65
1078,7700.0,4,47,34,40
1079,5200.0,3,31,2,74
1080,7200.0,2,54,0,38
1081,5600.0,4,41,37,13
1082,5250.0,5,60,42,20
1083,6600.0,2,44,46,70
1084,4950.0,1,45,32,16
1085,7200.0,2,38,28,46
1086,8400.0,4,30,5,41
1087,4200.0,2,48,43,13
1088,4900.0,4,42,22,22
1089,5850.0,3,55,32,10
1090,6000.0,2,49,2,91
1091,6750.0,5,48,6,6
1092,4950.0,1,32,17,93
1093,6300.0,4,44,25,53
1094,6750.0,5,30,10,2
1095,3850.0,1,57,18,21
1096,5250.0,5,57,21,53
1097,8250.0,5,54,36,84
1098,6050.0,1,39,6,14
1099,5400.0,2,36,37,91
1100,5850.0,3,42,36,60
1101,9000.0,5,34,6,26
1102,7800.0,3,59,14,98
1103,6300.0,4,31,48,97
1104,4800.0,2,31,2,10
1105,7800.0,3,35,37,52
1106,7800.0,3,50,9,59
1107,6000.0,2,47,13,37
1108,7800.0,3,34,9,79
1109,5600.0,4,30,24,16
1110,4550.0,3,37,40,64
1111,4550.0,3,38,42,20
1112,6600.0,2,32,26,32
1113,6500.0,3,45,27,28
1114,8400.0,4,39,7,43
1115,7800.0,3,59,47,96
1116,3850.0,1,57,48,47
1117,6600.0,2,43,21,20
1118,7000.0,4,48,40,97
1119,8250.0,5,47,21,24
1120,6750.0,5,44,19,6
1121,7200.0,2,34,6,43
1122,7000.0,4,58,25,35
1123,5400.0,2,36,1,37
1124,6600.0,2,38,39,87
1125,8250.0,5,44,6,21
1126,4800.0,2,45,26,77
1127,6600.0,1,55,30,11
1128,4900.0,4,50,4,96
1129,7150.0,3,38,0,85
1130,4400.0,1,39,29,1
1131,4550.0,3,35,17,16
1132,7200.0,2,37,16,76
1133,7500.0,5,53,45,55
1134,6500.0,3,60,17,2
1135,9000.0,5,40,13,24
1136,6300.0,4,45,19,85
1137,4200.0,2,43,32,90
1138,6750.0,5,48,31,34
1139,3850.0,1,35,2,11
1140,6000.0,2,35,42,94
1141,4200.0,2,53,20,77
1142,3850.0,1,41,37,96
1143,4800.0,2,55,47,45
1144,9000.0,5,48,40,67
1145,8400.0,4,51,33,42
1146,5500.0,1,33,10,71
1147,9000.0,5,42,36,27
1148,6000.0,2,48,13,9
1149,4400.0,1,32,18,63
1150,4200.0,2,46,46,28
1151,4800.0,2,39,24,2
1152,5400.0,2,46,8,52
1153,3850.0,1,38,8,15
1154,4800.0,2,37,37,45
1155,8400.0,4,52,24,88
1156,7150.0,3,40,49,75
1157,4900.0,4,47,14,88
1158,5400.0,2,45,17,85
1159,8400.0,4,55,6,33
1160,4400.0,1,44,46,73
1161,4950.0,1,38,36,63
1162,7150.0,3,58,15,77
1163,8400.0,4,40,18,74
1164,6750.0,5,35,14,58
1165,7500.0,5,46,19,70
1166,6500.0,3,31,12,3
1167,6000.0,2,41,2,89
1168,9000.0,5,41,37,74
1169,5400.0,2,58,38,98
1170,5850.0,3,59,45,1
1171,7800.0,3,58,29,94
1172,7000.0,4,47,42,84
1173,5250.0,5,60,36,44
1174,9000.0,5,31,42,69
1175,6300.0,4,35,44,58
1176,8400.0,4,42,14,28
1177,4550.0,3,39,29,38
1178,4800.0,2,59,23,21
1179,5250.0,5,48,42,14
1180,7800.0,3,37,36,7
1181,4550.0,3,57,44,76
1182,5600.0,4,54,40,58
1183,5400.0,2,39,9,91
1184,6600.0,1,35,8,90
1185,5400.0,2,55,27,45
1186,7800.0,3,40,39,74
1187,6750.0,5,59,6,15
1188,6500.0,3,58,28,6
1189,6000.0,2,55,11,93
1190,9000.0,5,43,30,28
1191,7500.0,5,53,45,73
1192,7000.0,4,52,25,19
1193,6000.0,5,57,1,7
1194,7000.0,4,51,32,58
1195,5600.0,4,51,29,69
1196,7150.0,3,43,41,98
1197,7200.0,2,57,9,55
1198,6050.0,1,37,22,6
1199,7800.0,3,36,3,37
1200,6600.0,1,60,16,66
1201,8250.0,5,36,15,15
1202,8400.0,4,30,48,39
1203,4950.0,1,32,37,13
1204,7200.0,2,51,11,3
1205,7200.0,2,53,39,71
1206,8250.0,5,33,42,8
1207,5600.0,4,54,2,55
1208,9000.0,5,53,0,81
1209,5600.0,4,42,22,35
1210,8400.0,4,40,46,90
1211,4800.0,2,46,39,24
1212,4200.0,2,36,6,66
1213,8250.0,5,58,6,34
1214,5400.0,2,47,16,44
1215,6050.0,1,48,7,76
1216,8400.0,4,44,3,77
1217,6600.0,1,46,45,37
1218,4550.0,3,38,27,80
1219,4900.0,4,51,49,20
1220,7200.0,2,39,12,55
1221,5400.0,2,58,6,77
1222,4550.0,3,58,33,4
1223,5250.0,5,56,12,37
1224,5400.0,2,58,36,54
1225,7150.0,3,48,15,17
1226,5500.0,1,52,45,78
1227,7150.0,3,59,47,58
1228,6000.0,2,44,38,60
1229,7200.0,2,30,22,53
1230,8250.0,5,56,9,6
1231,6050.0,1,49,7,53
1232,4200.0,2,42,37,94
1233,6000.0,5,56,47,67
1234,7000.0,4,46,33,64
1235,4200.0,2,43,40,34
1236,7700.0,4,38,46,50
1237,5200.0,3,32,4,77
1238,8250.0,5,48,39,54
1239,7500.0,5,53,19,26
1240,6600.0,1,38,4,77
1241,6300.0,4,55,1,4
1242,7200.0,2,39,12,14
1243,6300.0,4,39,33,0
1244,5250.0,5,38,35,83
1245,9000.0,5,30,11,64
1246,5400.0,2,52,8,90
1247,4400.0,1,53,7,76
1248,7800.0,3,49,45,61
1249,7000.0,4,39,30,65
1250,7200.0,2,54,24,26
1251,7800.0,3,39,7,34
1252,4200.0,2,42,35,91
1253,5850.0,3,45,28,72
1254,5500.0,1,43,35,68
1255,4400.0,1,40,7,33
1256,4200.0,2,33,11,31
1257,6300.0,4,36,19,61
1258,6500.0,3,52,40,66
1259,7800.0,3,59,5,56
1260,7500.0,5,49,43,69
1261,5500.0,1,44,4,37
1262,8400.0,4,46,32,57
1263,6500.0,3,41,6,52
1264,7700.0,4,53,41,51
1265,8250.0,5,53,30,90
1266,3850.0,1,53,13,16
1267,7700.0,4,41,17,87
1268,6000.0,2,44,9,45
1269,6500.0,3,31,46,29
1270,4400.0,1,45,16,61
1271,7700.0,4,34,18,62
1272,6300.0,4,35,20,95
1273,6750.0,5,42,34,27
1274,7200.0,2,43,36,79
1275,5400.0,2,37,34,57
1276,8400.0,4,49,32,59
1277,6600.0,2,50,32,34
1278,7800.0,3,52,41,16
1279,6600.0,1,37,39,7
1280,8400.0,4,47,16,4
1281,9000.0,5,40,46,92
1282,6600.0,1,45,13,2
1283,7150.0,3,40,37,28
1284,6500.0,3,40,9,17
1285,6600.0,1,56,14,49
1286,5850.0,3,49,7,38
1287,4550.0,3,51,15,30
1288,7200.0,2,35,37,2
1289,9000.0,5,55,15,69
1290,5600.0,4,48,36,40
1291,6600.0,1,47,31,56
1292,5200.0,3,47,42,36
1293,7150.0,3,44,27,42
1294,7800.0,3,31,49,63
1295,6600.0,1,41,7,89
1296,7200.0,2,46,38,2
1297,7700.0,4,47,5,6
1298,7700.0,4,54,33,11
1299,7700.0,4,38,47,30
1300,3850.0,1,45,38,82
1301,7000.0,4,40,42,93
1302,7500.0,5,40,4,30
1303,7200.0,2,58,3,65
1304,6300.0,4,31,49,56
1305,8250.0,5,53,25,27
1306,4800.0,2,33,36,65
1307,6600.0,1,34,36,97
1308,4900.0,4,47,11,38
1309,6750.0,5,34,5,50
1310,8400.0,4,40,33,19
1311,6300.0,4,43,37,66
1312,6600.0,2,30,20,86
1313,5850.0,3,33,22,37
1314,9000.0,5,42,0,42
1315,4800.0,2,51,15,61
1316,4200.0,2,45,23,4
1317,6750.0,5,36,21,54
1318,6000.0,2,55,12,38
1319,6000.0,2,53,19,76
1320,5400.0,2,31,15,12
1321,7800.0,3,53,34,25
1322,5500.0,1,46,29,8
1323,8250.0,5,56,39,6
1324,7200.0,2,49,29,48
1325,6000.0,5,47,35,13
1326,6000.0,2,56,27,27
1327,6050.0,1,41,1,2
1328,4950.0,1,47,43,81
1329,4200.0,2,33,12,92
1330,6050.0,1,32,48,78
1331,8250.0,5,36,12,39
1332,6600.0,1,39,29,49
1333,4800.0,2,39,3,76
1334,8250.0,5,48,7,75
1335,7500.0,5,49,16,61
1336,8400.0,4,49,21,40
1337,5200.0,3,42,11,14
1338,6750.0,5,58,20,76
1339,4950.0,1,41,28,14
1340,6300.0,4,49,30,1
1341,8250.0,5,30,0,75
1342,7800.0,3,55,15,37
1343,7150.0,3,34,15,29
1344,6050.0,1,60,47,21
1345,6600.0,1,60,21,80
1346,7800.0,3,43,1,91
1347,8400.0,4,37,2,23
1348,6600.0,1,59,12,88
1349,8250.0,5,57,4,36
1350,4800.0,2,35,31,31
1351,7000.0,4,40,43,3
1352,5850.0,3,35,38,91
1353,7200.0,2,51,49,55
1354,4550.0,3,32,44,65
1355,6600.0,1,32,26,35
1356,9000.0,5,34,3,52
1357,8400.0,4,44,44,96
1358,8400.0,4,32,30,7
1359,9000.0,5,47,28,20
1360,4200.0,2,32,5,88
1361,5200.0,3,45,3,42
1362,5250.0,5,42,16,60
1363,8400.0,4,42,23,21
1364,6000.0,2,59,9,29
1365,6600.0,1,59,9,28
1366,5600.0,4,52,6,19
1367,6600.0,1,35,18,48
1368,6600.0,2,43,24,48
1369,8400.0,4,58,34,66
1370,8400.0,4,31,12,18
1371,5400.0,2,36,16,66
1372,6300.0,4,54,38,97
1373,5400.0,2,50,31,77
1374,7800.0,3,60,48,21
1375,6500.0,3,44,22,18
1376,5850.0,3,47,15,11
1377,4200.0,2,44,15,95
1378,7200.0,2,48,15,9
1379,7800.0,3,50,33,62
1380,5500.0,1,32,47,5
1381,4900.0,4,31,7,35
1382,6750.0,5,41,10,19
1383,5400.0,2,51,3,4
1384,6000.0,5,46,49,40
1385,7500.0,5,36,8,65
1386,5850.0,3,54,14,70
1387,9000.0,5,38,35,68
1388,5200.0,3,30,44,74
1389,4950.0,1,49,22,45
1390,6600.0,2,59,22,14
1391,6750.0,5,40,37,30
1392,7500.0,5,54,33,59
1393,3850.0,1,56,8,12
1394,3850.0,1,49,38,77
1395,6750.0,5,42,36,4
1396,9000.0,5,32,33,19
1397,7700.0,4,35,32,48
1398,6600.0,1,31,44,58
1399,3850.0,1,57,8,26
1400,6000.0,2,39,28,79
1401,5250.0,5,31,30,61
1402,8400.0,4,38,41,39
1403,6600.0,1,60,41,6
1404,5850.0,3,30,2,29
1405,5250.0,5,38,7,60
1406,8250.0,5,51,4,98
1407,7800.0,3,46,20,14
1408,4800.0,2,57,10,42
1409,7800.0,3,36,17,72
1410,7200.0,2,36,0,91
1411,7500.0,5,46,25,46
1412,7150.0,3,37,16,70
1413,6500.0,3,34,42,8
1414,8400.0,4,32,49,34
1415,5500.0,1,32,11,1
1416,4900.0,4,51,35,29
1417,5200.0,3,56,46,80
1418,6600.0,2,31,14,38
1419,4950.0,1,31,41,61
1420,4950.0,1,38,8,47
1421,7200.0,2,37,42,93
1422,6300.0,4,42,6,26
1423,6600.0,2,55,20,94
1424,7200.0,2,60,39,16
1425,4400.0,1,46,4,44
1426,7150.0,3,37,21,4
1427,7800.0,3,45,42,96
1428,8250.0,5,32,14,4
1429,7200.0,2,57,22,47
1430,7800.0,3,47,19,69
1431,6050.0,1,51,13,71
1432,4950.0,1,31,43,8
1433,5400.0,2,58,45,94
1434,6000.0,2,42,24,67
1435,7000.0,4,50,20,17
1436,7800.0,3,42,1,70
1437,8400.0,4,43,17,78
1438,5200.0,3,57,9,45
1439,7200.0,2,46,14,74
1440,4200.0,2,45,7,12
1441,5850.0,3,37,9,9
1442,6600.0,1,40,44,45
1443,7800.0,3,31,27,51
1444,7500.0,5,60,25,90
1445,5500.0,1,48,36,95
1446,6600.0,1,48,24,13
1447,5200.0,3,47,16,18
1448,5500.0,1,57,4,99
1449,4950.0,1,54,22,58
1450,6050.0,1,60,45,79
1451,6500.0,3,37,9,42
1452,4550.0,3,44,2,97
1453,5500.0,1,53,33,59
1454,6750.0,5,33,49,88
1455,4800.0,2,50,13,66
1456,7500.0,5,30,15,87
1457,8250.0,5,52,45,2
1458,3850.0,1,50,49,88
1459,7800.0,3,45,40,88
1460,5400.0,2,50,47,29
1461,7800.0,3,37,28,97
1462,5500.0,1,33,12,84
1463,9000.0,5,33,15,47
1464,9000.0,5,57,21,97
1465,5400.0,2,55,38,59
1466,6750.0,5,51,16,45
1467,4400.0,1,35,18,40
1468,6500.0,3,41,35,20
1469,7800.0,3,41,41,3
1470,6750.0,5,35,9,82
1471,4950.0,1,45,39,55
1472,5600.0,4,59,44,91
1473,9000.0,5,59,39,35
1474,5200.0,3,57,12,17
1475,4800.0,2,51,16,6
1476,6300.0,4,32,24,43
1477,6600.0,1,30,30,73
1478,3850.0,1,52,10,98
1479,8400.0,4,39,1,41
1480,9000.0,5,38,9,56
1481,8250.0,5,49,15,91
1482,7700.0,4,46,25,52
1483,7700.0,4,42,33,8
1484,7800.0,3,41,25,98
1485,5400.0,2,41,4,43
1486,6600.0,1,39,29,56
1487,7800.0,3,60,23,34
1488,8400.0,4,60,42,17
1489,9000.0,5,37,31,71
1490,4550.0,3,35,37,34
1491,5200.0,3,46,5,0
1492,5850.0,3,30,9,13
1493,7800.0,3,33,26,72
1494,6500.0,3,31,18,81
1495,7000.0,4,31,12,21
1496,5500.0,1,47,15,78
1497,5250.0,5,33,3,41
1498,6600.0,2,31,19,22
1499,5250.0,5,46,7,46
1500,6600.0,2,31,17,93
1501,5250.0,5,40,8,44
1502,5200.0,3,58,42,57
1503,4900.0,4,51,37,91
1504,8250.0,5,41,9,65
1505,7150.0,3,33,47,9
1506,5850.0,3,46,7,0
1507,5500.0,1,40,31,58
1508,7800.0,3,52,45,70
1509,5500.0,1,56,6,50
1510,6050.0,1,37,21,2
1511,6750.0,5,43,13,40
1512,7700.0,4,59,19,4
1513,7500.0,5,41,35,62
1514,4800.0,2,36,36,47
1515,5400.0,2,38,46,7
1516,3850.0,1,49,49,23
1517,9000.0,5,43,4,86
1518,5400.0,2,30,7,91
1519,5850.0,3,31,10,43
1520,6600.0,2,32,33,48
1521,9000.0,5,42,42,93
1522,5200.0,3,44,2,70
1523,6500.0,3,44,37,59
1524,7200.0,2,40,8,48
1525,7700.0,4,33,47,2
1526,6600.0,1,38,12,74
1527,6600.0,2,31,25,62
1528,4900.0,4,48,0,13
1529,6750.0,5,44,48,92
1530,6600.0,2,35,7,70
1531,8400.0,4,55,23,3
1532,6300.0,4,48,36,26
1533,9000.0,5,32,15,90
1534,9000.0,5,60,16,99
1535,6500.0,3,44,10,67
1536,7500.0,5,58,43,59
1537,9000.0,5,35,37,77
1538,6600.0,2,31,34,45
1539,6600.0,1,49,24,98
1540,5850.0,3,41,27,24
1541,8400.0,4,40,30,8
1542,7800.0,3,58,12,78
1543,6600.0,2,31,18,93
1544,6600.0,1,33,45,54
1545,4400.0,1,48,20,82
1546,8400.0,4,46,32,67
1547,9000.0,5,58,24,46
1548,6500.0,3,55,28,10
1549,4550.0,3,30,40,21
1550,6600.0,1,48,25,3
1551,7800.0,3,51,12,7
1552,5400.0,2,44,0,28
1553,7200.0,2,55,32,0
1554,4900.0,4,32,37,69
1555,6050.0,1,59,26,45
1556,8400.0,4,42,7,17
1557,9000.0,5,43,49,75
1558,7000.0,4,53,16,13
1559,8250.0,5,40,24,69
1560,6600.0,1,57,34,78
1561,9000.0,5,38,17,97
1562,5400.0,2,51,29,83
1563,5850.0,3,35,44,87
1564,8400.0,4,45,37,16
1565,9000.0,5,34,9,13
1566,8400.0,4,55,20,48
1567,6600.0,2,58,46,75
1568,8250.0,5,53,22,34
1569,6000.0,2,43,2,64
1570,6600.0,1,36,30,54
1571,7700.0,4,41,27,83
1572,4900.0,4,53,11,88
1573,6000.0,5,32,18,76
1574,7150.0,3,50,20,12
1575,7200.0,2,54,2,24
1576,7150.0,3,40,26,36
1577,9000.0,5,57,25,59
1578,7150.0,3,30,38,95
1579,6500.0,3,37,9,45
1580,9000.0,5,36,8,59
1581,6000.0,2,31,13,0
1582,5200.0,3,33,23,40
1583,4200.0,2,41,19,53
1584,7800.0,3,52,33,30
1585,9000.0,5,37,11,15
1586,3850.0,1,49,16,51
1587,4950.0,1,32,12,0
1588,7500.0,5,36,21,20
1589,9000.0,5,52,15,4
1590,4900.0,4,59,13,50
1591,6600.0,1,40,21,2
1592,6050.0,1,58,7,81
1593,4950.0,1,34,11,28
1594,5600.0,4,54,5,22
1595,5500.0,1,30,46,42
1596,6300.0,4,44,18,61
1597,4950.0,1,38,29,24
1598,7150.0,3,34,25,88
1599,6300.0,4,56,10,57
1600,4800.0,2,45,11,32
1601,5250.0,5,38,28,31
1602,8250.0,5,43,21,88
1603,5500.0,1,36,35,83
1604,5200.0,3,50,12,20
1605,7000.0,4,41,2,69
1606,4950.0,1,53,35,71
1607,7800.0,3,40,21,67
1608,7500.0,5,30,28,25
1609,6050.0,1,49,39,1
1610,7800.0,3,60,13,72
1611,3850.0,1,49,35,21
1612,5200.0,3,58,35,76
1613,7000.0,4,45,9,70
1614,5500.0,1,34,40,39
1615,5200.0,3,49,31,66
1616,4400.0,1,37,49,93
1617,6050.0,1,45,29,26
1618,5850.0,3,49,40,34
1619,7800.0,3,56,28,7
1620,8400.0,4,40,12,85
1621,7000.0,4,47,47,50
1622,8250.0,5,54,23,96
1623,5500.0,1,43,46,39
1624,7500.0,5,41,11,8
1625,7800.0,3,59,10,13
1626,5250.0,5,55,7,63
1627,6600.0,1,54,33,41
1628,9000.0,5,31,45,22
1629,3850.0,1,33,4,97
1630,8400.0,4,32,38,12
1631,7800.0,3,57,43,85
1632,6000.0,5,54,18,92
1633,6050.0,1,39,35,68
1634,5600.0,4,36,29,42
1635,7500.0,5,32,23,67
1636,5600.0,4,57,11,31
1637,7800.0,3,40,30,95
1638,6600.0,1,46,43,37
1639,5200.0,3,42,34,48
1640,3850.0,1,56,30,70
1641,6000.0,2,31,49,55
1642,4550.0,3,47,25,12
1643,6050.0,1,59,19,81
1644,8400.0,4,33,23,69
1645,4400.0,1,54,27,17
1646,7700.0,4,44,45,42
1647,6000.0,5,30,27,37
1648,8400.0,4,47,26,80
1649,5400.0,2,55,26,43
1650,6500.0,3,45,5,89
1651,8400.0,4,57,14,34
1652,5850.0,3,50,13,8
1653,6050.0,1,53,44,28
1654,7150.0,3,33,25,6
1655,4400.0,1,52,0,25
1656,5200.0,3,50,34,40
1657,4200.0,2,32,23,25
1658,4200.0,2,52,48,24
1659,8400.0,4,37,30,42
1660,5500.0,1,50,3,92
1661,8400.0,4,59,41,91
1662,7700.0,4,52,30,71
1663,5200.0,3,56,42,45
1664,6600.0,1,48,25,2
1665,7700.0,4,31,6,75
1666,6300.0,4,30,10,29
1667,4800.0,2,38,41,74
1668,6500.0,3,59,49,25
1669,7000.0,4,43,49,6
1670,4950.0,1,31,23,52
1671,4950.0,1,30,37,54
1672,6000.0,2,53,23,27
1673,7200.0,2,51,40,41
1674,8400.0,4,59,16,53
1675,7500.0,5,48,8,83
1676,8400.0,4,41,17,72
1677,7200.0,2,53,23,90
1678,5250.0,5,43,8,26
1679,4900.0,4,44,37,94
1680,9000.0,5,50,0,71
1681,6000.0,2,48,32,56
1682,6600.0,1,38,1,56
1683,6600.0,1,33,8,44
1684,8400.0,4,56,3,37
1685,7200.0,2,52,6,66
1686,5400.0,2,54,7,44
1687,7000.0,4,54,35,63
1688,7000.0,4,43,39,42
1689,6600.0,2,57,26,45
1690,5400.0,2,48,11,47
1691,4400.0,1,34,41,17
1692,7200.0,2,37,2,58
1693,8400.0,4,51,26,80
1694,5850.0,3,51,10,67
1695,6000.0,2,46,9,92
1696,5200.0,3,36,16,34
1697,6600.0,2,52,20,91
1698,7200.0,2,58,40,6
1699,9000.0,5,50,13,31
1700,5200.0,3,37,25,85
1701,6500.0,3,45,28,65
1702,5600.0,4,33,17,16
1703,6500.0,3,31,33,74
1704,4900.0,4,43,44,27
1705,6600.0,1,37,6,88
1706,6600.0,1,54,39,94
1707,4800.0,2,56,0,1
1708,5850.0,3,52,23,91
1709,7500.0,5,33,36,38
1710,6000.0,5,36,12,83
1711,6000.0,2,52,9,42
1712,7200.0,2,32,5,12
1713,5850.0,3,54,2,49
1714,5500.0,1,43,16,99
1715,5250.0,5,59,37,31
1716,7000.0,4,48,48,64
1717,8400.0,4,48,32,99
1718,9000.0,5,54,24,82
1719,5600.0,4,39,7,86
1720,9000.0,5,45,14,28
1721,4550.0,3,53,9,63
1722,5400.0,2,59,21,48
1723,6500.0,3,50,38,28
1724,5200.0,3,41,35,17
1725,4950.0,1,38,31,23
1726,6000.0,5,60,5,24
1727,5200.0,3,44,16,89
1728,4400.0,1,60,13,69
1729,4800.0,2,49,33,88
1730,5500.0,1,52,15,13
1731,5200.0,3,59,27,28
1732,6050.0,1,56,25,0
1733,5200.0,3,53,13,3
1734,5500.0,1,46,10,66
1735,7700.0,4,53,11,87
1736,4200.0,2,60,28,56
1737,7800.0,3,55,19,34
1738,9000.0,5,50,34,96
1739,6000.0,2,35,1,72
1740,4550.0,3,35,31,43
1741,4950.0,1,40,23,63
1742,8250.0,5,57,31,52
1743,5850.0,3,55,41,0
1744,6600.0,2,51,5,60
1745,9000.0,5,41,48,7
1746,6600.0,1,54,35,55
1747,4200.0,2,47,26,54
1748,5200.0,3,51,47,5
1749,7500.0,5,41,30,22
1750,8400.0,4,48,22,62
1751,4800.0,2,52,49,62
1752,7800.0,3,40,34,6
1753,3850.0,1,32,29,41
1754,3850.0,1,57,25,94
1755,4800.0,2,44,34,19
1756,5250.0,5,49,37,25
1757,8400.0,4,41,19,72
1758,6600.0,1,35,18,46
1759,5200.0,3,40,3,66
1760,5400.0,2,34,40,4
1761,4550.0,3,49,13,1
1762,5200.0,3,50,0,84
1763,6000.0,2,35,25,91
1764,4800.0,2,43,15,18
1765,9000.0,5,41,22,36
1766,6000.0,2,39,1,71
1767,7800.0,3,35,17,69
1768,7800.0,3,54,44,27
1769,6600.0,2,48,36,59
1770,4200.0,2,43,28,92
1771,4900.0,4,42,25,36
1772,5600.0,4,51,27,80
1773,7000.0,4,33,6,9
1774,5500.0,1,43,38,32
1775,4550.0,3,42,1,52
1776,6600.0,1,50,28,4
1777,4800.0,2,33,23,85
1778,5500.0,1,41,35,51
1779,5600.0,4,51,37,94
1780,7500.0,5,51,17,0
1781,9000.0,5,41,21,15
1782,5400.0,2,38,21,74
1783,6000.0,5,54,17,17
1784,7800.0,3,31,29,91
1785,6000.0,2,58,14,86
1786,4900.0,4,49,8,44
1787,7200.0,2,47,6,42
1788,9000.0,5,58,48,98
1789,5600.0,4,56,0,9
1790,5500.0,1,35,43,41
1791,7150.0,3,58,46,37
1792,5250.0,5,37,0,58
1793,4950.0,1,47,22,8
1794,7150.0,3,54,32,3
1795,6300.0,4,49,49,43
1796,4900.0,4,38,18,68
1797,5250.0,5,35,13,83
1798,5400.0,2,38,49,98
1799,4900.0,4,48,15,38
1800,6600.0,2,33,31,37
1801,8400.0,4,33,4,82
1802,8400.0,4,58,18,15
